vehicle_id,vehicle_tier,driver_name,route,speed_kmh,fuel_level_pct,fuel_efficiency_kmpl,engine_health_score,cargo_weight_kg,engine_rpm,speed_category,fuel_status,is_night_shift,is_anomaly,alert_severity
GT-011,OLD,Lokesh Verma,Mumbai-Aurangabad,74.26,60.05,12.0,81.8,8612,3262,FAST,NORMAL,0,0,NONE
GT-012,OLD,Vinod Yadav,Pune-Nagpur,116.15,19.26,37.85,74.6,6870,2961,OVERSPEEDING,CRITICAL,1,1,CRITICAL
GT-027,MID,Arjun Verma,Mumbai-Nashik,73.52,61.57,25.82,83.5,2222,2281,FAST,NORMAL,1,0,NONE
GT-033,MID,Vikram Sharma,Pune-Nashik,98.27,32.69,34.17,80.8,6680,2924,OVERSPEEDING,LOW,1,0,NONE
GT-024,MID,Ravi Patel,Pune-Solapur,105.28,46.7,51.08,78.6,2087,2724,OVERSPEEDING,LOW,1,1,WARNING
GT-029,MID,Ramesh Pandey,Mumbai-Goa,81.1,44.11,49.39,88.9,6160,2458,FAST,LOW,1,0,NONE
GT-038,NEW,Girish Patil,Mumbai-Nagpur,84.21,69.45,43.97,100.0,6101,1308,FAST,NORMAL,0,0,NONE
GT-038,NEW,Manoj Gupta,Pune-Nagpur,59.67,71.57,54.49,96.7,920,1409,MODERATE,NORMAL,0,0,NONE
GT-047,NEW,Prakash Nair,Mumbai-Nagpur,77.36,54.35,49.06,97.4,1997,1842,FAST,NORMAL,0,0,NONE
GT-020,MID,Ramesh Pandey,Pune-Nashik,105.42,46.88,30.58,84.6,2434,2682,OVERSPEEDING,LOW,1,1,WARNING
GT-003,OLD,Deepak Tiwari,Pune-Solapur,46.34,22.01,10.59,68.7,7444,2800,MODERATE,LOW,0,0,NONE
GT-030,MID,Vikram Sharma,Kolhapur-Mumbai,85.57,57.48,34.35,89.8,8688,2300,FAST,NORMAL,1,0,NONE
GT-007,OLD,Ganesh Rao,Pune-Aurangabad,91.27,15.24,20.08,69.7,8638,3359,OVERSPEEDING,CRITICAL,1,0,NONE
GT-004,OLD,Mahesh Iyer,Nashik-Nagpur,61.44,45.85,12.41,69.9,6056,3644,FAST,LOW,0,0,NONE
GT-029,MID,Amit Singh,Mumbai-Goa,101.58,51.7,46.75,87.2,3378,2842,OVERSPEEDING,NORMAL,1,1,WARNING
GT-039,NEW,Sanjay Mishra,Nashik-Aurangabad,61.34,80.47,44.32,100.0,5206,961,FAST,NORMAL,0,0,NONE
GT-014,OLD,Vinod Yadav,Solapur-Nagpur,104.99,28.77,17.34,76.9,1069,2908,OVERSPEEDING,LOW,1,1,WARNING
GT-019,MID,Manoj Gupta,Kolhapur-Mumbai,76.57,63.28,34.02,82.9,2822,2516,FAST,NORMAL,1,0,NONE
GT-027,MID,Rajesh Kumar,Pune-Aurangabad,76.36,59.82,50.04,85.3,6308,2102,FAST,NORMAL,1,0,NONE
GT-037,NEW,Ganesh Rao,Goa-Pune,96.03,84.69,98.8,93.2,2686,1313,OVERSPEEDING,NORMAL,1,0,NONE
GT-025,MID,Amit Singh,Mumbai-Aurangabad,75.03,31.12,42.39,84.7,5094,2004,FAST,LOW,0,0,NONE
GT-029,MID,Arjun Verma,Mumbai-Aurangabad,31.36,50.23,10.84,90.6,7532,2214,MODERATE,NORMAL,0,0,NONE
GT-044,NEW,Mukesh Singh,Pune-Nagpur,78.17,90.05,42.35,95.1,9232,2178,FAST,NORMAL,0,0,NONE
GT-020,MID,Rakesh Gupta,Pune-Solapur,73.01,63.51,22.82,83.2,7365,2622,FAST,NORMAL,1,0,NONE
GT-014,OLD,Lokesh Verma,Mumbai-Pune,115.08,49.28,23.35,79.2,7439,3115,OVERSPEEDING,LOW,1,1,CRITICAL
GT-048,NEW,Rakesh Gupta,Mumbai-Nashik,79.32,67.01,41.33,94.2,8142,1592,FAST,NORMAL,1,0,NONE
GT-040,NEW,Lokesh Verma,Mumbai-Pune,102.01,66.9,106.48,92.9,3413,1991,OVERSPEEDING,NORMAL,1,1,WARNING
GT-020,MID,Pradeep Nair,Pune-Aurangabad,101.13,68.51,38.44,82.8,8557,2718,OVERSPEEDING,NORMAL,1,1,WARNING
GT-015,OLD,Ramesh Pandey,Mumbai-Nashik,30.91,63.68,7.64,75.1,7936,2674,MODERATE,NORMAL,0,0,NONE
GT-029,MID,Arjun Verma,Solapur-Nagpur,46.62,59.2,27.97,75.9,3450,2916,MODERATE,NORMAL,0,0,NONE
GT-006,OLD,Harish Tomar,Nashik-Nagpur,83.29,39.13,17.95,72.3,6453,3640,FAST,LOW,0,0,NONE
GT-003,OLD,Prakash Nair,Nashik-Aurangabad,61.38,24.54,12.65,68.1,5329,2856,FAST,LOW,0,0,NONE
GT-030,MID,Santosh Joshi,Solapur-Nagpur,82.09,52.36,54.36,91.1,9931,1810,FAST,NORMAL,0,0,NONE
GT-018,MID,Pradeep Nair,Nashik-Aurangabad,53.04,75.63,34.92,81.6,952,2408,MODERATE,NORMAL,0,0,NONE
GT-030,MID,Prem Chauhan,Kolhapur-Mumbai,39.23,52.77,24.34,86.6,2781,2201,MODERATE,NORMAL,0,0,NONE
GT-050,NEW,Suresh Yadav,Pune-Nagpur,73.12,69.6,38.69,99.4,6925,1863,FAST,NORMAL,0,0,NONE
GT-017,OLD,Manoj Gupta,Pune-Solapur,33.92,20.84,5.32,70.2,9188,3963,MODERATE,LOW,0,0,NONE
GT-021,MID,Navin Joshi,Pune-Nashik,78.78,39.13,32.68,83.1,9385,2056,FAST,LOW,0,0,NONE
GT-014,OLD,Prakash Nair,Pune-Solapur,66.79,56.71,13.51,74.5,3479,2921,FAST,NORMAL,0,0,NONE
GT-034,MID,Harish Tomar,Pune-Solapur,94.37,66.05,33.62,89.4,7090,2449,OVERSPEEDING,NORMAL,1,0,NONE
GT-048,NEW,Rakesh Gupta,Pune-Solapur,67.56,60.97,69.72,96.2,6683,1583,FAST,NORMAL,0,0,NONE
GT-050,NEW,Navin Joshi,Mumbai-Goa,69.7,59.22,36.63,99.2,2877,2254,FAST,NORMAL,0,0,NONE
GT-037,NEW,Deepak Tiwari,Mumbai-Pune,82.34,97.23,59.62,99.2,1546,1186,FAST,NORMAL,0,0,NONE
GT-008,OLD,Navin Joshi,Aurangabad-Kolhapur,116.95,64.99,18.97,72.8,6097,2816,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-036,NEW,Pradeep Nair,Pune-Aurangabad,117.02,55.19,161.18,99.6,3291,2182,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-030,MID,Anil Dubey,Mumbai-Goa,89.1,54.49,28.59,82.9,2258,1878,FAST,NORMAL,1,0,NONE
GT-001,OLD,Amit Singh,Mumbai-Goa,105.08,64.57,17.65,71.9,6379,2897,OVERSPEEDING,NORMAL,1,1,WARNING
GT-045,NEW,Suresh Yadav,Goa-Pune,107.92,59.38,60.02,90.8,2387,2353,OVERSPEEDING,NORMAL,1,1,WARNING
GT-011,OLD,Sanjay Mishra,Pune-Kolhapur,106.06,57.34,18.57,75.3,5091,3330,OVERSPEEDING,NORMAL,1,1,WARNING
GT-025,MID,Deepak Tiwari,Kolhapur-Mumbai,68.55,36.94,34.46,86.9,6771,2078,FAST,LOW,0,0,NONE
GT-046,NEW,Vikram Sharma,Mumbai-Aurangabad,74.93,60.51,43.82,100.0,3800,1309,FAST,NORMAL,1,0,NONE
GT-019,MID,Naresh Bhatia,Nashik-Nagpur,73.53,60.84,38.82,89.8,5675,2522,FAST,NORMAL,0,0,NONE
GT-004,OLD,Mahesh Iyer,Aurangabad-Kolhapur,84.22,46.97,15.02,62.9,9398,3718,FAST,LOW,0,0,NONE
GT-021,MID,Lokesh Verma,Pune-Kolhapur,56.19,37.57,20.42,84.8,8853,1780,MODERATE,LOW,0,0,NONE
GT-047,NEW,Vikram Sharma,Mumbai-Pune,79.21,71.64,85.17,95.3,5456,1895,FAST,NORMAL,0,0,NONE
GT-012,OLD,Navin Joshi,Pune-Solapur,60.28,45.26,13.37,80.5,7181,3245,FAST,LOW,0,0,NONE
GT-014,OLD,Suresh Yadav,Solapur-Nagpur,48.06,54.58,15.94,78.9,1496,3054,MODERATE,NORMAL,0,0,NONE
GT-032,MID,Rohit Chauhan,Mumbai-Solapur,55.01,61.62,20.63,76.3,5846,2672,MODERATE,NORMAL,0,0,NONE
GT-039,NEW,Ganesh Rao,Mumbai-Nashik,56.19,55.12,29.94,100.0,6691,1173,MODERATE,NORMAL,0,0,NONE
GT-043,NEW,Naresh Bhatia,Pune-Nagpur,84.41,58.19,87.29,97.1,4954,1142,FAST,NORMAL,0,0,NONE
GT-021,MID,Prakash Nair,Mumbai-Solapur,81.71,68.7,25.65,78.2,1741,2309,FAST,NORMAL,1,0,NONE
GT-005,OLD,Santosh Joshi,Pune-Aurangabad,82.5,56.37,16.4,70.0,4319,3995,FAST,NORMAL,1,0,NONE
GT-039,NEW,Dinesh Shukla,Mumbai-Nagpur,119.99,97.72,103.8,100.0,1071,938,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-002,OLD,Harish Tomar,Pune-Nagpur,90.42,15.96,27.5,66.6,2905,3666,OVERSPEEDING,CRITICAL,1,0,NONE
GT-018,MID,Santosh Joshi,Aurangabad-Kolhapur,81.28,35.33,24.03,82.5,8562,2191,FAST,LOW,1,0,NONE
GT-023,MID,Rakesh Gupta,Pune-Nashik,50.06,56.82,17.8,78.4,1097,2554,MODERATE,NORMAL,0,0,NONE
GT-030,MID,Bharat Sharma,Solapur-Nagpur,100.9,79.11,49.05,86.3,9991,2168,OVERSPEEDING,NORMAL,1,1,WARNING
GT-048,NEW,Amit Singh,Nagpur-Aurangabad,74.31,52.25,51.57,95.3,2503,1474,FAST,NORMAL,1,0,NONE
GT-026,MID,Prakash Nair,Nagpur-Aurangabad,116.26,77.09,38.73,91.7,3014,2108,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-037,NEW,Suresh Yadav,Nagpur-Aurangabad,73.32,67.3,37.14,97.4,5203,1102,FAST,NORMAL,0,0,NONE
GT-024,MID,Santosh Joshi,Mumbai-Goa,99.38,60.88,48.13,86.4,6251,2531,OVERSPEEDING,NORMAL,1,0,NONE
GT-035,MID,Rakesh Gupta,Solapur-Nagpur,37.37,31.66,14.13,76.5,715,2797,MODERATE,LOW,0,0,NONE
GT-001,OLD,Naresh Bhatia,Mumbai-Nagpur,100.64,52.41,26.11,72.0,2529,2894,OVERSPEEDING,NORMAL,1,1,WARNING
GT-037,NEW,Amit Singh,Pune-Kolhapur,81.81,60.73,51.13,97.0,9384,1164,FAST,NORMAL,0,0,NONE
GT-049,NEW,Vinod Yadav,Pune-Kolhapur,40.67,97.41,26.26,98.6,1218,1387,MODERATE,NORMAL,0,0,NONE
GT-038,NEW,Satish Kumar,Nagpur-Aurangabad,70.98,65.48,63.15,93.5,4631,1407,FAST,NORMAL,0,0,NONE
GT-027,MID,Dinesh Shukla,Goa-Pune,69.64,52.66,28.47,91.0,661,2509,FAST,NORMAL,0,0,NONE
GT-031,MID,Anil Dubey,Pune-Kolhapur,79.72,37.32,29.22,79.4,6964,2904,FAST,LOW,0,0,NONE
GT-045,NEW,Lokesh Verma,Pune-Nashik,51.96,53.4,32.31,97.1,7606,1799,MODERATE,NORMAL,0,0,NONE
GT-017,OLD,Manoj Gupta,Mumbai-Goa,116.95,26.65,22.75,77.3,8672,3739,OVERSPEEDING,LOW,1,1,CRITICAL
GT-014,OLD,Santosh Joshi,Mumbai-Aurangabad,83.92,41.02,22.92,70.3,8515,2954,FAST,LOW,1,0,NONE
GT-038,NEW,Dinesh Shukla,Mumbai-Goa,62.77,68.9,85.17,100.0,3255,1319,FAST,NORMAL,0,0,NONE
GT-034,MID,Dinesh Shukla,Pune-Nashik,45.98,59.15,23.94,81.1,4014,2224,MODERATE,NORMAL,0,0,NONE
GT-010,OLD,Naresh Bhatia,Pune-Nagpur,76.17,20.72,19.05,62.4,6481,3972,FAST,LOW,0,0,NONE
GT-001,OLD,Deepak Tiwari,Pune-Solapur,73.36,17.68,18.82,86.4,2471,2429,FAST,CRITICAL,0,0,NONE
GT-002,OLD,Ramesh Pandey,Nashik-Nagpur,69.96,22.42,20.59,67.0,4897,3588,FAST,LOW,0,0,NONE
GT-023,MID,Suresh Yadav,Solapur-Nagpur,113.22,66.85,37.83,84.2,9188,2620,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-041,NEW,Anil Dubey,Pune-Solapur,92.27,62.3,145.77,94.9,4868,1512,OVERSPEEDING,NORMAL,1,0,NONE
GT-010,OLD,Dinesh Shukla,Pune-Aurangabad,103.9,46.78,19.18,71.0,6175,3538,OVERSPEEDING,LOW,1,1,WARNING
GT-017,OLD,Santosh Joshi,Mumbai-Aurangabad,94.03,25.36,23.54,68.2,7578,3314,OVERSPEEDING,LOW,1,0,NONE
GT-009,OLD,Rajesh Kumar,Kolhapur-Mumbai,98.43,26.88,23.13,75.0,576,3324,OVERSPEEDING,LOW,1,0,NONE
GT-008,OLD,Sanjay Mishra,Mumbai-Aurangabad,43.46,24.55,7.43,73.5,4378,3252,MODERATE,LOW,0,0,NONE
GT-023,MID,Mahesh Iyer,Pune-Aurangabad,98.13,58.88,47.96,78.0,3362,2604,OVERSPEEDING,NORMAL,1,0,NONE
GT-018,MID,Ramesh Pandey,Nagpur-Aurangabad,109.92,52.9,39.88,87.4,3914,2152,OVERSPEEDING,NORMAL,1,1,WARNING
GT-017,OLD,Prakash Nair,Mumbai-Pune,98.37,17.56,17.19,72.6,2132,3736,OVERSPEEDING,CRITICAL,1,0,NONE
GT-039,NEW,Navin Joshi,Pune-Aurangabad,82.95,73.33,90.56,97.6,4560,1143,FAST,NORMAL,1,0,NONE
GT-008,OLD,Dinesh Shukla,Nashik-Nagpur,69.89,54.17,20.57,67.9,9350,3169,FAST,NORMAL,0,0,NONE
GT-004,OLD,Santosh Joshi,Nagpur-Aurangabad,61.24,20.13,12.78,75.7,5082,3449,FAST,LOW,0,0,NONE
GT-035,MID,Sanjay Mishra,Kolhapur-Mumbai,70.23,36.88,32.5,87.1,6079,2650,FAST,LOW,0,0,NONE
GT-008,OLD,Girish Patil,Pune-Nashik,34.32,34.91,10.92,75.9,2570,2823,MODERATE,LOW,0,0,NONE
GT-032,MID,Umesh Kapoor,Mumbai-Aurangabad,78.51,68.79,23.9,85.6,1470,2663,FAST,NORMAL,0,0,NONE
GT-044,NEW,Pradeep Nair,Mumbai-Pune,34.81,68.04,68.66,92.9,868,1902,MODERATE,NORMAL,0,0,NONE
GT-019,MID,Anil Dubey,Pune-Nagpur,58.37,50.8,22.18,78.0,1677,2535,MODERATE,NORMAL,0,0,NONE
GT-013,OLD,Arjun Verma,Kolhapur-Mumbai,78.48,34.92,18.81,82.4,1006,2909,FAST,LOW,0,0,NONE
GT-015,OLD,Suresh Yadav,Pune-Aurangabad,112.89,38.15,27.87,77.8,6988,2992,OVERSPEEDING,LOW,1,1,CRITICAL
GT-003,OLD,Umesh Kapoor,Nashik-Aurangabad,99.86,57.47,18.45,71.5,6055,3171,OVERSPEEDING,NORMAL,1,0,NONE
GT-025,MID,Navin Joshi,Nagpur-Aurangabad,108.72,74.0,47.79,86.1,1731,2057,OVERSPEEDING,NORMAL,1,1,WARNING
GT-020,MID,Anil Dubey,Pune-Nagpur,97.45,31.15,34.3,77.5,717,2835,OVERSPEEDING,LOW,1,0,NONE
GT-015,OLD,Santosh Joshi,Solapur-Nagpur,39.13,21.87,8.58,79.6,9053,2864,MODERATE,LOW,0,0,NONE
GT-024,MID,Vikram Sharma,Mumbai-Solapur,97.3,65.19,39.63,87.5,6789,2671,OVERSPEEDING,NORMAL,1,0,NONE
GT-017,OLD,Vikram Sharma,Pune-Aurangabad,75.38,58.76,12.68,66.9,9866,3613,FAST,NORMAL,0,0,NONE
GT-008,OLD,Arjun Verma,Pune-Solapur,85.29,17.15,13.21,66.7,1922,3042,FAST,CRITICAL,1,0,NONE
GT-036,NEW,Bharat Sharma,Pune-Aurangabad,38.32,89.69,70.44,92.4,6247,1966,MODERATE,NORMAL,0,0,NONE
GT-022,MID,Ramesh Pandey,Pune-Nagpur,75.14,67.41,23.83,80.7,8466,2527,FAST,NORMAL,1,0,NONE
GT-021,MID,Ravi Patel,Mumbai-Nashik,60.68,49.72,18.72,85.3,4780,1883,FAST,LOW,0,0,NONE
GT-005,OLD,Ravi Patel,Pune-Nagpur,90.71,29.85,17.29,70.7,709,3690,OVERSPEEDING,LOW,1,0,NONE
GT-047,NEW,Anil Dubey,Mumbai-Aurangabad,90.52,53.67,121.5,95.3,1865,2165,OVERSPEEDING,NORMAL,1,0,NONE
GT-048,NEW,Amit Singh,Goa-Pune,38.43,93.05,21.74,100.0,7465,1251,MODERATE,NORMAL,0,0,NONE
GT-034,MID,Manoj Gupta,Mumbai-Aurangabad,118.61,66.59,38.24,79.7,1047,2180,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-047,NEW,Satish Kumar,Kolhapur-Mumbai,91.53,87.48,83.74,99.3,5183,1463,OVERSPEEDING,NORMAL,1,0,NONE
GT-048,NEW,Santosh Joshi,Pune-Nashik,90.05,71.79,71.19,100.0,5805,1502,OVERSPEEDING,NORMAL,1,0,NONE
GT-007,OLD,Rajesh Kumar,Nashik-Aurangabad,56.12,47.78,9.83,70.6,8966,3533,MODERATE,LOW,0,0,NONE
GT-048,NEW,Amit Singh,Mumbai-Goa,49.81,78.57,52.27,100.0,2897,1396,MODERATE,NORMAL,0,0,NONE
GT-044,NEW,Ganesh Rao,Goa-Pune,104.33,50.34,148.41,94.5,2707,2239,OVERSPEEDING,NORMAL,1,1,WARNING
GT-020,MID,Amit Singh,Pune-Aurangabad,60.79,67.14,39.4,84.0,2176,2534,FAST,NORMAL,0,0,NONE
GT-049,NEW,Ravi Patel,Mumbai-Nashik,75.55,71.45,76.01,90.4,6104,1632,FAST,NORMAL,0,0,NONE
GT-040,NEW,Harish Tomar,Mumbai-Nashik,45.46,67.51,67.05,98.4,9061,2028,MODERATE,NORMAL,0,0,NONE
GT-017,OLD,Amit Singh,Pune-Solapur,49.94,57.5,11.9,76.4,9070,3669,MODERATE,NORMAL,0,0,NONE
GT-008,OLD,Rakesh Gupta,Pune-Nashik,76.34,32.1,21.18,69.6,8810,2803,FAST,LOW,1,0,NONE
GT-023,MID,Ravi Patel,Nagpur-Aurangabad,57.01,64.6,22.9,70.2,4535,2771,MODERATE,NORMAL,0,0,NONE
GT-011,OLD,Suresh Yadav,Mumbai-Nagpur,35.64,57.42,10.34,72.0,2652,3297,MODERATE,NORMAL,0,0,NONE
GT-012,OLD,Arjun Verma,Kolhapur-Mumbai,54.8,44.64,10.49,73.4,9547,3240,MODERATE,LOW,0,0,NONE
GT-050,NEW,Rohit Chauhan,Kolhapur-Mumbai,46.81,60.05,42.79,98.2,2114,1998,MODERATE,NORMAL,0,0,NONE
GT-028,MID,Ramesh Pandey,Mumbai-Nashik,51.67,75.41,14.8,83.8,6271,2274,MODERATE,NORMAL,0,0,NONE
GT-015,OLD,Suresh Yadav,Mumbai-Pune,42.78,46.72,12.11,79.6,5891,3000,MODERATE,LOW,0,0,NONE
GT-019,MID,Rajesh Kumar,Pune-Nagpur,32.97,77.55,11.54,82.4,5009,2572,MODERATE,NORMAL,0,0,NONE
GT-042,NEW,Prem Chauhan,Mumbai-Nagpur,41.12,62.93,76.72,89.9,9615,1870,MODERATE,NORMAL,0,0,NONE
GT-014,OLD,Satish Kumar,Pune-Nashik,108.2,22.38,28.64,76.1,9021,3020,OVERSPEEDING,LOW,1,1,WARNING
GT-015,OLD,Sanjay Mishra,Solapur-Nagpur,63.12,41.76,11.13,78.6,2587,3192,FAST,LOW,0,0,NONE
GT-049,NEW,Mahesh Iyer,Pune-Nagpur,87.11,57.09,50.79,92.5,9417,1234,FAST,NORMAL,1,0,NONE
GT-037,NEW,Amit Singh,Mumbai-Nagpur,112.31,67.54,121.42,97.9,4946,1170,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-018,MID,Pradeep Nair,Solapur-Nagpur,101.55,62.72,32.32,85.0,5891,2441,OVERSPEEDING,NORMAL,1,1,WARNING
GT-021,MID,Prakash Nair,Mumbai-Solapur,67.4,66.02,22.86,80.2,9202,2401,FAST,NORMAL,0,0,NONE
GT-017,OLD,Ramesh Pandey,Mumbai-Nashik,95.62,51.59,15.87,70.1,4002,3654,OVERSPEEDING,NORMAL,1,0,NONE
GT-026,MID,Satish Kumar,Mumbai-Goa,83.86,54.93,47.46,86.7,4160,2096,FAST,NORMAL,0,0,NONE
GT-035,MID,Manoj Gupta,Pune-Solapur,51.61,76.54,19.44,86.8,1121,2916,MODERATE,NORMAL,0,0,NONE
GT-027,MID,Ravi Patel,Pune-Nashik,91.84,64.12,36.06,86.6,7354,2683,OVERSPEEDING,NORMAL,1,0,NONE
GT-021,MID,Suresh Yadav,Mumbai-Goa,81.33,61.48,28.98,81.2,7102,2242,FAST,NORMAL,0,0,NONE
GT-015,OLD,Anil Dubey,Kolhapur-Mumbai,86.39,46.77,15.64,82.1,2954,2741,FAST,LOW,1,0,NONE
GT-006,OLD,Girish Patil,Mumbai-Nagpur,63.1,56.07,12.66,71.2,9633,3623,FAST,NORMAL,0,0,NONE
GT-006,OLD,Bharat Sharma,Mumbai-Solapur,37.04,38.84,6.04,73.2,7574,3450,MODERATE,LOW,0,0,NONE
GT-016,OLD,Lokesh Verma,Mumbai-Aurangabad,71.21,22.11,21.29,67.7,6882,3176,FAST,LOW,0,0,NONE
GT-039,NEW,Satish Kumar,Mumbai-Nagpur,30.33,60.08,16.82,100.0,6849,1004,MODERATE,NORMAL,0,0,NONE
GT-045,NEW,Vikram Sharma,Pune-Solapur,44.05,85.49,31.81,100.0,8905,1543,MODERATE,NORMAL,0,0,NONE
GT-018,MID,Sanjay Mishra,Goa-Pune,47.16,49.88,15.76,80.4,8432,2452,MODERATE,LOW,0,0,NONE
GT-037,NEW,Naresh Bhatia,Aurangabad-Kolhapur,34.29,78.62,26.34,96.6,1044,1571,MODERATE,NORMAL,0,0,NONE
GT-003,OLD,Vinod Yadav,Solapur-Nagpur,81.57,15.63,13.63,71.1,902,3535,FAST,CRITICAL,0,0,NONE
GT-024,MID,Rajesh Kumar,Nagpur-Aurangabad,34.57,45.38,11.83,77.3,3094,2811,MODERATE,LOW,0,0,NONE
GT-042,NEW,Rohit Chauhan,Pune-Nashik,43.78,55.59,40.95,98.3,7267,1233,MODERATE,NORMAL,0,0,NONE
GT-010,OLD,Rajesh Kumar,Mumbai-Nagpur,82.86,47.3,13.81,72.4,5630,3895,FAST,LOW,1,0,NONE
GT-027,MID,Prakash Nair,Pune-Nashik,99.1,49.74,41.99,82.8,8118,2381,OVERSPEEDING,LOW,1,0,NONE
GT-024,MID,Naresh Bhatia,Aurangabad-Kolhapur,74.52,75.9,22.88,76.8,6434,2549,FAST,NORMAL,1,0,NONE
GT-010,OLD,Ganesh Rao,Pune-Kolhapur,36.66,21.65,7.27,69.0,780,3372,MODERATE,LOW,0,0,NONE
GT-046,NEW,Ganesh Rao,Nagpur-Aurangabad,65.33,84.61,48.9,90.7,8971,1767,FAST,NORMAL,0,0,NONE
GT-022,MID,Mukesh Singh,Mumbai-Pune,78.32,54.85,45.38,77.6,3080,2727,FAST,NORMAL,0,0,NONE
GT-027,MID,Ravi Patel,Mumbai-Nagpur,51.92,66.91,24.31,82.6,9663,2180,MODERATE,NORMAL,0,0,NONE
GT-005,OLD,Santosh Joshi,Pune-Nashik,32.36,60.74,7.03,74.0,5017,3617,MODERATE,NORMAL,0,0,NONE
GT-028,MID,Prakash Nair,Nashik-Nagpur,44.33,61.86,25.73,80.7,3788,2355,MODERATE,NORMAL,0,0,NONE
GT-007,OLD,Girish Patil,Nagpur-Aurangabad,60.54,29.81,14.68,75.4,2711,3299,FAST,LOW,0,0,NONE
GT-017,OLD,Ravi Patel,Goa-Pune,35.89,38.76,6.02,65.5,5623,3446,MODERATE,LOW,0,0,NONE
GT-048,NEW,Prem Chauhan,Pune-Nashik,81.25,74.3,75.02,100.0,2227,1534,FAST,NORMAL,1,0,NONE
GT-034,MID,Vikram Sharma,Mumbai-Aurangabad,76.14,78.32,25.83,85.4,1757,2388,FAST,NORMAL,1,0,NONE
GT-012,OLD,Umesh Kapoor,Kolhapur-Mumbai,89.42,21.74,15.01,78.7,8269,2777,FAST,LOW,1,0,NONE
GT-009,OLD,Prem Chauhan,Pune-Kolhapur,35.61,62.24,11.36,70.6,6203,3567,MODERATE,NORMAL,0,0,NONE
GT-015,OLD,Anil Dubey,Pune-Solapur,115.88,28.15,21.67,76.7,8160,3164,OVERSPEEDING,LOW,1,1,CRITICAL
GT-002,OLD,Amit Singh,Mumbai-Pune,32.42,23.18,5.13,67.8,4057,3721,MODERATE,LOW,0,0,NONE
GT-030,MID,Pradeep Nair,Nashik-Nagpur,31.48,41.59,13.76,91.9,3204,1818,MODERATE,LOW,0,0,NONE
GT-031,MID,Pradeep Nair,Kolhapur-Mumbai,85.67,56.21,30.53,88.7,9294,2500,FAST,NORMAL,1,0,NONE
GT-026,MID,Ravi Patel,Kolhapur-Mumbai,51.32,68.89,24.46,87.5,4028,2015,MODERATE,NORMAL,0,0,NONE
GT-004,OLD,Ravi Patel,Kolhapur-Mumbai,110.33,54.89,19.36,77.7,4044,3479,OVERSPEEDING,NORMAL,1,1,CRITICAL
GT-031,MID,Prem Chauhan,Pune-Nagpur,68.76,45.29,20.98,79.6,6664,3036,FAST,LOW,0,0,NONE
GT-034,MID,Mukesh Singh,Pune-Nashik,77.27,65.71,36.11,80.2,3182,2337,FAST,NORMAL,0,0,NONE
GT-025,MID,Arjun Verma,Mumbai-Goa,70.35,56.71,27.68,91.3,6577,2096,FAST,NORMAL,0,0,NONE
GT-014,OLD,Vikram Sharma,Mumbai-Pune,90.07,33.05,16.07,75.3,9618,2923,OVERSPEEDING,LOW,1,0,NONE
GT-019,MID,Manoj Gupta,Mumbai-Nagpur,111.39,41.78,44.41,85.3,5804,2761,OVERSPEEDING,LOW,1,1,CRITICAL
GT-014,OLD,Mahesh Iyer,Mumbai-Pune,42.45,31.35,7.28,74.1,2301,3118,MODERATE,LOW,0,0,NONE
GT-049,NEW,Naresh Bhatia,Pune-Nashik,95.56,87.81,94.33,100.0,2371,1495,OVERSPEEDING,NORMAL,1,0,NONE
GT-041,NEW,Mahesh Iyer,Mumbai-Pune,66.97,67.27,53.7,100.0,2189,1438,FAST,NORMAL,0,0,NONE
GT-029,MID,Anil Dubey,Goa-Pune,82.39,64.55,26.45,83.2,5869,2668,FAST,NORMAL,0,0,NONE
GT-026,MID,Girish Patil,Pune-Aurangabad,111.16,34.12,41.87,86.5,6284,2141,OVERSPEEDING,LOW,1,1,CRITICAL
GT-003,OLD,Sanjay Mishra,Solapur-Nagpur,82.98,35.04,15.47,77.2,3610,2915,FAST,LOW,0,0,NONE
GT-022,MID,Prem Chauhan,Goa-Pune,38.07,62.59,12.57,84.9,2406,2627,MODERATE,NORMAL,0,0,NONE
GT-009,OLD,Prem Chauhan,Aurangabad-Kolhapur,98.43,32.97,24.77,66.7,3123,3330,OVERSPEEDING,LOW,1,0,NONE
GT-035,MID,Umesh Kapoor,Aurangabad-Kolhapur,73.39,58.72,23.63,86.1,9001,2502,FAST,NORMAL,1,0,NONE
GT-001,OLD,Santosh Joshi,Solapur-Nagpur,53.16,25.28,12.86,71.9,4901,2969,MODERATE,LOW,0,0,NONE
GT-003,OLD,Sanjay Mishra,Pune-Aurangabad,78.16,41.59,14.05,70.4,9522,2870,FAST,LOW,1,0,NONE
GT-049,NEW,Deepak Tiwari,Mumbai-Nashik,98.44,54.78,129.19,96.0,4514,1554,OVERSPEEDING,NORMAL,1,0,NONE
